User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR04493,SES04493,Browse,2026-01-20 02:44:05,Tablet,India,Email,Clothing,0.0,Yes
USR04494,SES04494,Browse,2026-01-19 23:34:59,Mobile,India,Email,Grocery,0.0,Yes
USR04495,SES04495,Browse,2026-01-16 09:01:46,Tablet,UK,Organic,Electronics,0.0,Yes
USR04495,SES04495,Add to Cart,2026-01-16 09:04:46,Desktop,US,Paid Ads,Grocery,0.0,Yes
USR04495,SES04495,Checkout,2026-01-16 09:09:46,Desktop,Germany,Email,Grocery,0.0,Yes
USR04496,SES04496,Browse,2026-01-02 21:56:02,Mobile,US,Organic,Books,0.0,Yes
USR04496,SES04496,Add to Cart,2026-01-02 21:59:02,Tablet,India,Email,Clothing,0.0,Yes
USR04496,SES04496,Checkout,2026-01-02 22:04:02,Mobile,UK,Organic,Grocery,0.0,Yes
USR04497,SES04497,Browse,2026-01-31 12:38:53,Mobile,India,Email,Clothing,0.0,No
USR04497,SES04497,Add to Cart,2026-01-31 12:42:53,Mobile,US,Organic,Electronics,0.0,No
USR04497,SES04497,Checkout,2026-01-31 12:47:53,Tablet,Germany,Organic,Grocery,0.0,No
USR04497,SES04497,Purchase,2026-01-31 12:50:53,Mobile,US,Paid Ads,Books,1562.04,No
USR04498,SES04498,Browse,2026-01-28 03:26:26,Tablet,India,Email,Books,0.0,Yes
USR04499,SES04499,Browse,2026-01-07 08:01:13,Mobile,Germany,Email,Grocery,0.0,Yes
USR04500,SES04500,Browse,2026-01-27 11:48:40,Mobile,UK,Social Media,Electronics,0.0,Yes
USR04500,SES04500,Add to Cart,2026-01-27 11:53:40,Tablet,US,Organic,Books,0.0,Yes
USR04501,SES04501,Browse,2026-01-21 09:55:55,Desktop,UK,Organic,Grocery,0.0,Yes
USR04502,SES04502,Browse,2026-01-07 12:33:17,Desktop,India,Paid Ads,Grocery,0.0,Yes
USR04502,SES04502,Add to Cart,2026-01-07 12:37:17,Desktop,Germany,Organic,Clothing,0.0,Yes
USR04503,SES04503,Browse,2026-01-04 05:19:44,Mobile,Germany,Email,Grocery,0.0,Yes
USR04503,SES04503,Add to Cart,2026-01-04 05:23:44,Mobile,UK,Email,Clothing,0.0,Yes
USR04503,SES04503,Checkout,2026-01-04 05:27:44,Desktop,India,Organic,Books,0.0,Yes
USR04504,SES04504,Browse,2026-01-12 06:30:28,Desktop,UK,Social Media,Grocery,0.0,Yes
USR04505,SES04505,Browse,2026-01-31 13:28:36,Mobile,India,Paid Ads,Electronics,0.0,Yes
USR04505,SES04505,Add to Cart,2026-01-31 13:30:36,Mobile,India,Organic,Electronics,0.0,Yes
USR04505,SES04505,Checkout,2026-01-31 13:33:36,Mobile,India,Email,Books,0.0,Yes
USR04506,SES04506,Browse,2026-01-16 03:22:46,Tablet,Germany,Organic,Clothing,0.0,Yes
USR04506,SES04506,Add to Cart,2026-01-16 03:27:46,Desktop,US,Email,Clothing,0.0,Yes
USR04507,SES04507,Browse,2026-01-30 23:53:16,Mobile,Germany,Paid Ads,Grocery,0.0,Yes
USR04507,SES04507,Add to Cart,2026-01-30 23:55:16,Mobile,India,Social Media,Grocery,0.0,Yes
USR04507,SES04507,Checkout,2026-01-31 00:00:16,Mobile,Germany,Social Media,Books,0.0,Yes
USR04508,SES04508,Browse,2026-01-12 02:12:34,Tablet,Germany,Social Media,Clothing,0.0,Yes
USR04509,SES04509,Browse,2026-01-26 23:39:15,Desktop,US,Email,Books,0.0,Yes
USR04509,SES04509,Add to Cart,2026-01-26 23:42:15,Desktop,India,Organic,Grocery,0.0,Yes
USR04509,SES04509,Checkout,2026-01-26 23:45:15,Desktop,Germany,Paid Ads,Books,0.0,Yes
USR04510,SES04510,Browse,2026-01-03 07:32:28,Mobile,India,Email,Electronics,0.0,Yes
USR04510,SES04510,Add to Cart,2026-01-03 07:35:28,Tablet,India,Paid Ads,Clothing,0.0,Yes
USR04510,SES04510,Checkout,2026-01-03 07:37:28,Desktop,India,Organic,Books,0.0,Yes
USR04511,SES04511,Browse,2026-01-17 01:36:19,Desktop,UK,Social Media,Clothing,0.0,Yes
USR04511,SES04511,Add to Cart,2026-01-17 01:40:19,Desktop,US,Email,Grocery,0.0,Yes
USR04512,SES04512,Browse,2026-01-26 11:30:55,Desktop,Germany,Email,Electronics,0.0,Yes
USR04513,SES04513,Browse,2026-01-17 00:28:52,Mobile,UK,Social Media,Electronics,0.0,No
USR04513,SES04513,Add to Cart,2026-01-17 00:32:52,Tablet,UK,Social Media,Clothing,0.0,No
USR04513,SES04513,Checkout,2026-01-17 00:37:52,Mobile,India,Email,Books,0.0,No
USR04513,SES04513,Purchase,2026-01-17 00:42:52,Desktop,UK,Email,Electronics,1191.76,No
USR04514,SES04514,Browse,2026-01-28 12:33:44,Mobile,UK,Paid Ads,Books,0.0,Yes
USR04515,SES04515,Browse,2026-01-21 18:26:45,Desktop,US,Email,Electronics,0.0,Yes
USR04515,SES04515,Add to Cart,2026-01-21 18:28:45,Desktop,India,Organic,Grocery,0.0,Yes
USR04516,SES04516,Browse,2026-01-29 18:08:00,Desktop,India,Paid Ads,Books,0.0,Yes
USR04516,SES04516,Add to Cart,2026-01-29 18:12:00,Desktop,UK,Social Media,Clothing,0.0,Yes
USR04516,SES04516,Checkout,2026-01-29 18:17:00,Mobile,Germany,Paid Ads,Books,0.0,Yes
USR04517,SES04517,Browse,2026-01-19 14:36:25,Tablet,UK,Social Media,Books,0.0,Yes
USR04517,SES04517,Add to Cart,2026-01-19 14:40:25,Desktop,UK,Organic,Clothing,0.0,Yes
USR04518,SES04518,Browse,2026-01-15 19:23:24,Tablet,UK,Organic,Grocery,0.0,Yes
USR04518,SES04518,Add to Cart,2026-01-15 19:28:24,Mobile,Germany,Email,Grocery,0.0,Yes
USR04519,SES04519,Browse,2026-01-25 09:45:47,Tablet,Germany,Organic,Grocery,0.0,Yes
USR04520,SES04520,Browse,2026-01-10 03:27:32,Tablet,US,Email,Clothing,0.0,Yes
USR04520,SES04520,Add to Cart,2026-01-10 03:29:32,Mobile,UK,Email,Books,0.0,Yes
USR04520,SES04520,Checkout,2026-01-10 03:31:32,Tablet,UK,Paid Ads,Books,0.0,Yes
USR04521,SES04521,Browse,2026-01-28 01:36:34,Tablet,India,Organic,Electronics,0.0,Yes
USR04521,SES04521,Add to Cart,2026-01-28 01:40:34,Desktop,UK,Email,Electronics,0.0,Yes
USR04522,SES04522,Browse,2026-01-25 16:25:29,Mobile,Germany,Paid Ads,Electronics,0.0,Yes
USR04522,SES04522,Add to Cart,2026-01-25 16:30:29,Mobile,Germany,Organic,Grocery,0.0,Yes
USR04523,SES04523,Browse,2026-01-26 22:41:32,Tablet,US,Organic,Clothing,0.0,Yes
USR04524,SES04524,Browse,2026-01-26 20:57:17,Mobile,US,Social Media,Grocery,0.0,Yes
USR04524,SES04524,Add to Cart,2026-01-26 21:01:17,Desktop,Germany,Organic,Electronics,0.0,Yes
USR04525,SES04525,Browse,2026-01-29 04:26:07,Mobile,UK,Email,Electronics,0.0,Yes
USR04525,SES04525,Add to Cart,2026-01-29 04:30:07,Desktop,US,Email,Books,0.0,Yes
USR04525,SES04525,Checkout,2026-01-29 04:33:07,Desktop,US,Paid Ads,Electronics,0.0,Yes
USR04526,SES04526,Browse,2026-01-21 22:04:31,Tablet,India,Organic,Electronics,0.0,Yes
USR04527,SES04527,Browse,2026-01-07 09:31:29,Mobile,India,Organic,Electronics,0.0,Yes
USR04528,SES04528,Browse,2026-01-24 22:10:07,Mobile,UK,Organic,Books,0.0,Yes
USR04529,SES04529,Browse,2026-01-21 03:50:20,Desktop,India,Organic,Clothing,0.0,Yes
USR04529,SES04529,Add to Cart,2026-01-21 03:55:20,Desktop,Germany,Email,Books,0.0,Yes
USR04530,SES04530,Browse,2026-01-22 12:55:04,Tablet,Germany,Organic,Clothing,0.0,Yes
USR04530,SES04530,Add to Cart,2026-01-22 12:59:04,Mobile,US,Email,Grocery,0.0,Yes
USR04530,SES04530,Checkout,2026-01-22 13:01:04,Desktop,Germany,Social Media,Clothing,0.0,Yes
USR04531,SES04531,Browse,2026-01-16 04:26:58,Tablet,India,Social Media,Books,0.0,Yes
USR04532,SES04532,Browse,2026-01-08 18:20:39,Desktop,US,Paid Ads,Clothing,0.0,Yes
USR04532,SES04532,Add to Cart,2026-01-08 18:23:39,Mobile,US,Paid Ads,Clothing,0.0,Yes
USR04533,SES04533,Browse,2026-01-20 22:35:56,Tablet,US,Email,Books,0.0,Yes
USR04533,SES04533,Add to Cart,2026-01-20 22:39:56,Tablet,US,Paid Ads,Grocery,0.0,Yes
USR04534,SES04534,Browse,2026-01-19 03:28:00,Mobile,India,Paid Ads,Clothing,0.0,Yes
USR04534,SES04534,Add to Cart,2026-01-19 03:30:00,Desktop,India,Paid Ads,Electronics,0.0,Yes
USR04534,SES04534,Checkout,2026-01-19 03:35:00,Tablet,India,Social Media,Books,0.0,Yes
USR04535,SES04535,Browse,2026-01-10 13:54:41,Desktop,India,Paid Ads,Grocery,0.0,Yes
USR04535,SES04535,Add to Cart,2026-01-10 13:56:41,Desktop,Germany,Social Media,Clothing,0.0,Yes
USR04536,SES04536,Browse,2026-01-09 13:53:32,Tablet,Germany,Social Media,Clothing,0.0,Yes
USR04536,SES04536,Add to Cart,2026-01-09 13:56:32,Tablet,US,Organic,Books,0.0,Yes
USR04537,SES04537,Browse,2026-01-31 06:27:32,Desktop,Germany,Organic,Grocery,0.0,Yes
USR04537,SES04537,Add to Cart,2026-01-31 06:31:32,Mobile,India,Email,Grocery,0.0,Yes
USR04538,SES04538,Browse,2026-01-29 06:09:37,Desktop,India,Organic,Books,0.0,Yes
USR04539,SES04539,Browse,2026-01-19 23:30:07,Tablet,India,Paid Ads,Electronics,0.0,Yes
USR04540,SES04540,Browse,2026-01-29 04:29:35,Mobile,US,Social Media,Electronics,0.0,Yes
USR04541,SES04541,Browse,2026-02-01 04:07:06,Desktop,Germany,Paid Ads,Electronics,0.0,Yes
USR04541,SES04541,Add to Cart,2026-02-01 04:11:06,Mobile,Germany,Organic,Electronics,0.0,Yes
USR04542,SES04542,Browse,2026-01-02 12:42:25,Desktop,India,Organic,Grocery,0.0,Yes
USR04542,SES04542,Add to Cart,2026-01-02 12:47:25,Desktop,UK,Paid Ads,Books,0.0,Yes
USR04543,SES04543,Browse,2026-01-02 21:48:29,Desktop,Germany,Paid Ads,Books,0.0,Yes
USR04543,SES04543,Add to Cart,2026-01-02 21:50:29,Mobile,India,Paid Ads,Books,0.0,Yes
USR04544,SES04544,Browse,2026-01-22 06:48:38,Mobile,US,Email,Clothing,0.0,Yes
USR04545,SES04545,Browse,2026-01-18 19:18:36,Tablet,Germany,Email,Electronics,0.0,Yes
USR04545,SES04545,Add to Cart,2026-01-18 19:23:36,Tablet,UK,Organic,Electronics,0.0,Yes
USR04545,SES04545,Checkout,2026-01-18 19:26:36,Tablet,US,Email,Books,0.0,Yes
USR04546,SES04546,Browse,2026-01-16 08:55:29,Tablet,Germany,Email,Grocery,0.0,Yes
USR04546,SES04546,Add to Cart,2026-01-16 08:57:29,Desktop,Germany,Social Media,Clothing,0.0,Yes
USR04546,SES04546,Checkout,2026-01-16 09:01:29,Desktop,India,Paid Ads,Books,0.0,Yes
USR04547,SES04547,Browse,2026-01-22 23:59:16,Tablet,Germany,Paid Ads,Books,0.0,Yes
USR04547,SES04547,Add to Cart,2026-01-23 00:04:16,Mobile,US,Email,Books,0.0,Yes
USR04548,SES04548,Browse,2026-01-10 08:36:49,Mobile,India,Email,Electronics,0.0,Yes
USR04549,SES04549,Browse,2026-01-12 22:55:50,Mobile,UK,Email,Grocery,0.0,Yes
USR04549,SES04549,Add to Cart,2026-01-12 22:57:50,Mobile,India,Email,Clothing,0.0,Yes
USR04550,SES04550,Browse,2026-01-03 18:21:03,Desktop,India,Paid Ads,Clothing,0.0,No
USR04550,SES04550,Add to Cart,2026-01-03 18:26:03,Mobile,US,Email,Electronics,0.0,No
USR04550,SES04550,Checkout,2026-01-03 18:31:03,Tablet,Germany,Paid Ads,Grocery,0.0,No
USR04550,SES04550,Purchase,2026-01-03 18:35:03,Mobile,US,Social Media,Electronics,941.79,No
USR04551,SES04551,Browse,2026-01-22 19:33:35,Mobile,Germany,Paid Ads,Clothing,0.0,Yes
USR04551,SES04551,Add to Cart,2026-01-22 19:37:35,Desktop,India,Paid Ads,Clothing,0.0,Yes
USR04552,SES04552,Browse,2026-01-26 03:26:31,Mobile,US,Email,Books,0.0,Yes
USR04552,SES04552,Add to Cart,2026-01-26 03:30:31,Mobile,UK,Social Media,Clothing,0.0,Yes
USR04553,SES04553,Browse,2026-01-29 01:36:10,Mobile,US,Organic,Books,0.0,Yes
USR04553,SES04553,Add to Cart,2026-01-29 01:38:10,Desktop,US,Email,Clothing,0.0,Yes
USR04554,SES04554,Browse,2026-01-22 14:19:13,Desktop,UK,Email,Electronics,0.0,Yes
USR04554,SES04554,Add to Cart,2026-01-22 14:21:13,Mobile,Germany,Social Media,Books,0.0,Yes
USR04554,SES04554,Checkout,2026-01-22 14:23:13,Mobile,Germany,Email,Books,0.0,Yes
USR04555,SES04555,Browse,2026-01-25 01:27:45,Desktop,Germany,Paid Ads,Grocery,0.0,Yes
USR04555,SES04555,Add to Cart,2026-01-25 01:30:45,Tablet,UK,Email,Electronics,0.0,Yes
USR04555,SES04555,Checkout,2026-01-25 01:35:45,Mobile,US,Social Media,Clothing,0.0,Yes
USR04556,SES04556,Browse,2026-01-04 04:57:11,Tablet,US,Social Media,Books,0.0,Yes
USR04556,SES04556,Add to Cart,2026-01-04 05:01:11,Desktop,US,Organic,Books,0.0,Yes
USR04557,SES04557,Browse,2026-01-12 04:47:31,Mobile,US,Social Media,Grocery,0.0,Yes
USR04557,SES04557,Add to Cart,2026-01-12 04:51:31,Mobile,India,Email,Grocery,0.0,Yes
USR04558,SES04558,Browse,2026-01-28 18:52:46,Tablet,US,Social Media,Grocery,0.0,Yes
USR04558,SES04558,Add to Cart,2026-01-28 18:57:46,Desktop,US,Paid Ads,Clothing,0.0,Yes
USR04558,SES04558,Checkout,2026-01-28 19:02:46,Mobile,Germany,Organic,Clothing,0.0,Yes
USR04559,SES04559,Browse,2026-01-10 03:04:20,Desktop,US,Email,Electronics,0.0,Yes
USR04560,SES04560,Browse,2026-01-31 22:13:02,Mobile,UK,Email,Clothing,0.0,Yes
USR04561,SES04561,Browse,2026-01-24 12:11:16,Mobile,Germany,Social Media,Books,0.0,Yes
USR04562,SES04562,Browse,2026-01-17 18:37:05,Mobile,India,Organic,Books,0.0,No
USR04562,SES04562,Add to Cart,2026-01-17 18:40:05,Mobile,US,Social Media,Clothing,0.0,No
USR04562,SES04562,Checkout,2026-01-17 18:42:05,Desktop,India,Email,Books,0.0,No
USR04562,SES04562,Purchase,2026-01-17 18:44:05,Mobile,India,Social Media,Grocery,1524.05,No
USR04563,SES04563,Browse,2026-01-10 06:12:06,Tablet,Germany,Paid Ads,Books,0.0,Yes
USR04563,SES04563,Add to Cart,2026-01-10 06:16:06,Desktop,India,Social Media,Grocery,0.0,Yes
USR04564,SES04564,Browse,2026-01-09 05:30:57,Desktop,Germany,Email,Clothing,0.0,Yes
USR04565,SES04565,Browse,2026-01-28 20:36:22,Tablet,US,Social Media,Grocery,0.0,Yes
USR04565,SES04565,Add to Cart,2026-01-28 20:41:22,Tablet,Germany,Email,Books,0.0,Yes
USR04566,SES04566,Browse,2026-01-12 07:55:52,Tablet,UK,Organic,Books,0.0,Yes
USR04566,SES04566,Add to Cart,2026-01-12 07:59:52,Tablet,UK,Email,Grocery,0.0,Yes
USR04567,SES04567,Browse,2026-01-03 05:52:46,Mobile,Germany,Email,Books,0.0,Yes
USR04567,SES04567,Add to Cart,2026-01-03 05:56:46,Desktop,US,Organic,Grocery,0.0,Yes
USR04567,SES04567,Checkout,2026-01-03 06:00:46,Tablet,Germany,Email,Clothing,0.0,Yes
USR04568,SES04568,Browse,2026-01-27 05:57:20,Mobile,Germany,Organic,Electronics,0.0,Yes
USR04569,SES04569,Browse,2026-01-14 03:10:22,Desktop,UK,Paid Ads,Grocery,0.0,No
USR04569,SES04569,Add to Cart,2026-01-14 03:14:22,Desktop,US,Social Media,Books,0.0,No
USR04569,SES04569,Checkout,2026-01-14 03:17:22,Desktop,UK,Paid Ads,Grocery,0.0,No
USR04569,SES04569,Purchase,2026-01-14 03:19:22,Desktop,India,Organic,Grocery,1350.79,No
USR04570,SES04570,Browse,2026-01-31 13:14:43,Tablet,India,Organic,Clothing,0.0,Yes
USR04570,SES04570,Add to Cart,2026-01-31 13:16:43,Mobile,US,Email,Electronics,0.0,Yes
USR04570,SES04570,Checkout,2026-01-31 13:21:43,Mobile,US,Paid Ads,Grocery,0.0,Yes
USR04571,SES04571,Browse,2026-01-09 13:38:46,Mobile,Germany,Email,Electronics,0.0,Yes
USR04571,SES04571,Add to Cart,2026-01-09 13:43:46,Desktop,UK,Organic,Clothing,0.0,Yes
USR04572,SES04572,Browse,2026-01-19 10:08:25,Tablet,India,Paid Ads,Electronics,0.0,No
USR04572,SES04572,Add to Cart,2026-01-19 10:11:25,Desktop,UK,Organic,Clothing,0.0,No
USR04572,SES04572,Checkout,2026-01-19 10:16:25,Mobile,India,Organic,Grocery,0.0,No
USR04572,SES04572,Purchase,2026-01-19 10:20:25,Tablet,UK,Organic,Clothing,750.73,No
USR04573,SES04573,Browse,2026-01-27 12:58:55,Mobile,UK,Social Media,Clothing,0.0,Yes
USR04574,SES04574,Browse,2026-01-26 20:57:46,Tablet,UK,Paid Ads,Books,0.0,Yes
USR04574,SES04574,Add to Cart,2026-01-26 21:02:46,Tablet,US,Email,Grocery,0.0,Yes
USR04575,SES04575,Browse,2026-01-10 12:28:31,Desktop,India,Email,Clothing,0.0,Yes
USR04576,SES04576,Browse,2026-01-13 21:47:32,Tablet,Germany,Email,Grocery,0.0,Yes
USR04577,SES04577,Browse,2026-01-06 14:13:10,Tablet,India,Social Media,Grocery,0.0,Yes
USR04577,SES04577,Add to Cart,2026-01-06 14:17:10,Mobile,UK,Organic,Grocery,0.0,Yes
USR04577,SES04577,Checkout,2026-01-06 14:21:10,Desktop,US,Organic,Grocery,0.0,Yes
USR04578,SES04578,Browse,2026-01-10 20:23:40,Tablet,UK,Paid Ads,Electronics,0.0,Yes
USR04578,SES04578,Add to Cart,2026-01-10 20:27:40,Tablet,Germany,Organic,Electronics,0.0,Yes
USR04579,SES04579,Browse,2026-01-20 06:15:04,Desktop,US,Email,Electronics,0.0,Yes
USR04580,SES04580,Browse,2026-01-03 03:37:08,Tablet,India,Organic,Grocery,0.0,Yes
USR04581,SES04581,Browse,2026-01-04 08:53:02,Desktop,India,Email,Electronics,0.0,Yes
USR04582,SES04582,Browse,2026-01-25 15:59:49,Mobile,India,Social Media,Grocery,0.0,No
USR04582,SES04582,Add to Cart,2026-01-25 16:03:49,Tablet,Germany,Email,Electronics,0.0,No
USR04582,SES04582,Checkout,2026-01-25 16:05:49,Tablet,Germany,Paid Ads,Clothing,0.0,No
USR04582,SES04582,Purchase,2026-01-25 16:10:49,Tablet,India,Email,Clothing,1256.81,No
USR04583,SES04583,Browse,2026-02-01 03:16:09,Desktop,UK,Organic,Clothing,0.0,Yes
USR04583,SES04583,Add to Cart,2026-02-01 03:21:09,Desktop,US,Email,Books,0.0,Yes
USR04584,SES04584,Browse,2026-01-28 04:44:25,Desktop,US,Email,Books,0.0,Yes
USR04584,SES04584,Add to Cart,2026-01-28 04:47:25,Mobile,Germany,Paid Ads,Clothing,0.0,Yes
USR04584,SES04584,Checkout,2026-01-28 04:49:25,Desktop,Germany,Organic,Clothing,0.0,Yes
USR04585,SES04585,Browse,2026-01-25 17:08:31,Mobile,US,Organic,Electronics,0.0,Yes
USR04585,SES04585,Add to Cart,2026-01-25 17:11:31,Desktop,US,Social Media,Grocery,0.0,Yes
USR04586,SES04586,Browse,2026-01-11 20:35:48,Mobile,US,Organic,Books,0.0,Yes
USR04587,SES04587,Browse,2026-01-18 12:16:58,Tablet,US,Paid Ads,Books,0.0,Yes
USR04588,SES04588,Browse,2026-01-26 03:58:36,Desktop,India,Organic,Electronics,0.0,Yes
USR04589,SES04589,Browse,2026-01-16 15:11:13,Tablet,Germany,Paid Ads,Electronics,0.0,Yes
USR04589,SES04589,Add to Cart,2026-01-16 15:14:13,Desktop,Germany,Email,Grocery,0.0,Yes
USR04590,SES04590,Browse,2026-01-10 04:32:04,Mobile,US,Social Media,Clothing,0.0,Yes
USR04590,SES04590,Add to Cart,2026-01-10 04:37:04,Tablet,India,Paid Ads,Electronics,0.0,Yes
USR04590,SES04590,Checkout,2026-01-10 04:42:04,Tablet,Germany,Social Media,Grocery,0.0,Yes
USR04591,SES04591,Browse,2026-01-23 01:47:51,Desktop,UK,Social Media,Books,0.0,Yes
USR04591,SES04591,Add to Cart,2026-01-23 01:49:51,Desktop,US,Social Media,Grocery,0.0,Yes
USR04591,SES04591,Checkout,2026-01-23 01:51:51,Tablet,US,Paid Ads,Clothing,0.0,Yes
USR04592,SES04592,Browse,2026-01-11 07:17:00,Mobile,US,Email,Electronics,0.0,No
USR04592,SES04592,Add to Cart,2026-01-11 07:20:00,Mobile,India,Paid Ads,Electronics,0.0,No
USR04592,SES04592,Checkout,2026-01-11 07:25:00,Tablet,US,Email,Grocery,0.0,No
USR04592,SES04592,Purchase,2026-01-11 07:29:00,Desktop,US,Paid Ads,Clothing,1925.13,No
USR04593,SES04593,Browse,2026-01-15 14:55:38,Mobile,Germany,Social Media,Grocery,0.0,Yes
USR04594,SES04594,Browse,2026-01-03 04:51:28,Desktop,UK,Email,Grocery,0.0,Yes
USR04595,SES04595,Browse,2026-01-25 13:00:08,Tablet,India,Paid Ads,Electronics,0.0,Yes
USR04595,SES04595,Add to Cart,2026-01-25 13:05:08,Tablet,US,Organic,Books,0.0,Yes
USR04596,SES04596,Browse,2026-01-13 14:19:45,Desktop,US,Social Media,Grocery,0.0,Yes
USR04596,SES04596,Add to Cart,2026-01-13 14:24:45,Mobile,Germany,Social Media,Electronics,0.0,Yes
USR04597,SES04597,Browse,2026-01-25 13:00:33,Tablet,UK,Organic,Books,0.0,Yes
USR04598,SES04598,Browse,2026-02-01 00:56:35,Desktop,US,Organic,Books,0.0,Yes
USR04599,SES04599,Browse,2026-01-18 04:02:33,Tablet,India,Paid Ads,Electronics,0.0,Yes
USR04599,SES04599,Add to Cart,2026-01-18 04:07:33,Desktop,US,Paid Ads,Books,0.0,Yes
USR04600,SES04600,Browse,2026-01-19 05:02:47,Mobile,US,Social Media,Books,0.0,Yes
USR04601,SES04601,Browse,2026-01-19 18:40:01,Mobile,UK,Organic,Grocery,0.0,Yes
USR04601,SES04601,Add to Cart,2026-01-19 18:43:01,Desktop,India,Email,Clothing,0.0,Yes
USR04602,SES04602,Browse,2026-01-09 10:00:33,Mobile,UK,Social Media,Books,0.0,Yes
USR04602,SES04602,Add to Cart,2026-01-09 10:03:33,Tablet,Germany,Paid Ads,Grocery,0.0,Yes
USR04603,SES04603,Browse,2026-01-17 22:33:59,Desktop,US,Social Media,Books,0.0,Yes
USR04603,SES04603,Add to Cart,2026-01-17 22:35:59,Tablet,US,Social Media,Grocery,0.0,Yes
USR04604,SES04604,Browse,2026-01-06 21:59:30,Tablet,India,Paid Ads,Electronics,0.0,Yes
USR04605,SES04605,Browse,2026-01-14 01:04:07,Mobile,UK,Paid Ads,Clothing,0.0,Yes
USR04605,SES04605,Add to Cart,2026-01-14 01:08:07,Tablet,US,Organic,Clothing,0.0,Yes
USR04605,SES04605,Checkout,2026-01-14 01:10:07,Mobile,UK,Email,Books,0.0,Yes
USR04606,SES04606,Browse,2026-01-13 14:51:31,Tablet,India,Paid Ads,Clothing,0.0,Yes
USR04606,SES04606,Add to Cart,2026-01-13 14:54:31,Mobile,UK,Organic,Grocery,0.0,Yes
USR04606,SES04606,Checkout,2026-01-13 14:56:31,Tablet,Germany,Organic,Electronics,0.0,Yes
USR04607,SES04607,Browse,2026-01-03 09:10:51,Desktop,UK,Paid Ads,Grocery,0.0,Yes
USR04608,SES04608,Browse,2026-01-23 01:39:25,Desktop,UK,Organic,Books,0.0,No
USR04608,SES04608,Add to Cart,2026-01-23 01:42:25,Desktop,US,Email,Clothing,0.0,No
USR04608,SES04608,Checkout,2026-01-23 01:44:25,Tablet,UK,Social Media,Grocery,0.0,No
USR04608,SES04608,Purchase,2026-01-23 01:49:25,Mobile,India,Social Media,Electronics,1720.7,No
USR04609,SES04609,Browse,2026-01-21 05:54:07,Tablet,India,Social Media,Electronics,0.0,Yes
USR04609,SES04609,Add to Cart,2026-01-21 05:56:07,Tablet,UK,Social Media,Grocery,0.0,Yes
USR04609,SES04609,Checkout,2026-01-21 06:00:07,Tablet,US,Organic,Books,0.0,Yes
USR04610,SES04610,Browse,2026-01-15 04:11:36,Mobile,US,Paid Ads,Electronics,0.0,Yes
USR04610,SES04610,Add to Cart,2026-01-15 04:13:36,Tablet,UK,Email,Clothing,0.0,Yes
USR04610,SES04610,Checkout,2026-01-15 04:16:36,Desktop,Germany,Email,Clothing,0.0,Yes
USR04611,SES04611,Browse,2026-01-06 10:17:40,Desktop,India,Social Media,Clothing,0.0,Yes
USR04611,SES04611,Add to Cart,2026-01-06 10:19:40,Desktop,Germany,Organic,Grocery,0.0,Yes
USR04612,SES04612,Browse,2026-01-22 00:26:23,Mobile,US,Email,Clothing,0.0,Yes
USR04613,SES04613,Browse,2026-01-21 04:36:30,Desktop,US,Social Media,Electronics,0.0,Yes
USR04613,SES04613,Add to Cart,2026-01-21 04:40:30,Mobile,UK,Social Media,Grocery,0.0,Yes
USR04613,SES04613,Checkout,2026-01-21 04:45:30,Mobile,Germany,Email,Books,0.0,Yes
USR04614,SES04614,Browse,2026-01-31 01:15:34,Desktop,Germany,Organic,Books,0.0,Yes
USR04614,SES04614,Add to Cart,2026-01-31 01:18:34,Desktop,UK,Paid Ads,Clothing,0.0,Yes
USR04615,SES04615,Browse,2026-01-22 10:03:10,Desktop,US,Social Media,Grocery,0.0,Yes
USR04615,SES04615,Add to Cart,2026-01-22 10:08:10,Tablet,Germany,Social Media,Clothing,0.0,Yes
USR04615,SES04615,Checkout,2026-01-22 10:11:10,Mobile,US,Organic,Electronics,0.0,Yes
USR04616,SES04616,Browse,2026-01-07 13:12:22,Desktop,US,Organic,Grocery,0.0,Yes
USR04617,SES04617,Browse,2026-01-28 14:01:02,Mobile,India,Organic,Electronics,0.0,Yes
USR04617,SES04617,Add to Cart,2026-01-28 14:04:02,Tablet,UK,Social Media,Electronics,0.0,Yes
USR04618,SES04618,Browse,2026-01-13 07:49:05,Tablet,India,Email,Clothing,0.0,Yes
USR04618,SES04618,Add to Cart,2026-01-13 07:51:05,Tablet,India,Social Media,Clothing,0.0,Yes
USR04618,SES04618,Checkout,2026-01-13 07:55:05,Mobile,India,Email,Grocery,0.0,Yes
USR04619,SES04619,Browse,2026-01-14 19:39:24,Desktop,US,Social Media,Grocery,0.0,Yes
USR04620,SES04620,Browse,2026-01-04 18:59:53,Tablet,UK,Email,Books,0.0,Yes
USR04620,SES04620,Add to Cart,2026-01-04 19:01:53,Desktop,India,Email,Books,0.0,Yes
USR04621,SES04621,Browse,2026-02-01 08:39:32,Tablet,India,Paid Ads,Clothing,0.0,Yes
USR04621,SES04621,Add to Cart,2026-02-01 08:43:32,Mobile,India,Paid Ads,Clothing,0.0,Yes
USR04621,SES04621,Checkout,2026-02-01 08:48:32,Tablet,UK,Social Media,Books,0.0,Yes
USR04622,SES04622,Browse,2026-01-05 05:21:01,Mobile,Germany,Email,Clothing,0.0,Yes
